Year,UNIT_MEASURE,Regions,Value
2010,Percent,,100
2010,Percent,Akmola,100
2010,Percent,Aktobe,100
2010,Percent,Almaty,100
2010,Percent,Atyrau,100
2010,Percent,Batys Kazakhstan,100
2010,Percent,Zhambyl,100
2010,Percent,Karagandy,100
2010,Percent,Kostanay,100
2010,Percent,Kyzylorda,100
2010,Percent,Mangistau,100
2010,Percent,Pavlodar,100
2010,Percent,Soltustik Kazakhstan,100
2010,Percent,Turkistan,100
2010,Percent,Shygys Kazakhstan,100
2010,Percent,Nur-Sultan city,100
2010,Percent,Almaty city,100
2010,Percent,Shymkent city,100
2011,Percent,,100
2011,Percent,Akmola,100
2011,Percent,Aktobe,100
2011,Percent,Almaty,100
2011,Percent,Atyrau,100
2011,Percent,Batys Kazakhstan,100
2011,Percent,Zhambyl,100
2011,Percent,Karagandy,100
2011,Percent,Kostanay,100
2011,Percent,Kyzylorda,100
2011,Percent,Mangistau,100
2011,Percent,Pavlodar,100
2011,Percent,Soltustik Kazakhstan,100
2011,Percent,Turkistan,100
2011,Percent,Shygys Kazakhstan,100
2011,Percent,Nur-Sultan city,100
2011,Percent,Almaty city,100
2011,Percent,Shymkent city,100
2012,Percent,,100
2012,Percent,Akmola,100
2012,Percent,Aktobe,100
2012,Percent,Almaty,100
2012,Percent,Atyrau,100
2012,Percent,Batys Kazakhstan,100
2012,Percent,Zhambyl,100
2012,Percent,Karagandy,100
2012,Percent,Kostanay,100
2012,Percent,Kyzylorda,100
2012,Percent,Mangistau,100
2012,Percent,Pavlodar,100
2012,Percent,Soltustik Kazakhstan,100
2012,Percent,Turkistan,100
2012,Percent,Shygys Kazakhstan,100
2012,Percent,Nur-Sultan city,100
2012,Percent,Almaty city,100
2012,Percent,Shymkent city,100
2013,Percent,,100
2013,Percent,Akmola,100
2013,Percent,Aktobe,100
2013,Percent,Almaty,100
2013,Percent,Atyrau,100
2013,Percent,Batys Kazakhstan,100
2013,Percent,Zhambyl,100
2013,Percent,Karagandy,100
2013,Percent,Kostanay,100
2013,Percent,Kyzylorda,100
2013,Percent,Mangistau,100
2013,Percent,Pavlodar,100
2013,Percent,Soltustik Kazakhstan,100
2013,Percent,Turkistan,100
2013,Percent,Shygys Kazakhstan,100
2013,Percent,Nur-Sultan city,100
2013,Percent,Almaty city,100
2013,Percent,Shymkent city,100
2014,Percent,,100
2014,Percent,Akmola,100
2014,Percent,Aktobe,100
2014,Percent,Almaty,100
2014,Percent,Atyrau,100
2014,Percent,Batys Kazakhstan,100
2014,Percent,Zhambyl,100
2014,Percent,Karagandy,100
2014,Percent,Kostanay,100
2014,Percent,Kyzylorda,100
2014,Percent,Mangistau,100
2014,Percent,Pavlodar,100
2014,Percent,Soltustik Kazakhstan,100
2014,Percent,Turkistan,100
2014,Percent,Shygys Kazakhstan,100
2014,Percent,Nur-Sultan city,100
2014,Percent,Almaty city,100
2014,Percent,Shymkent city,100
2015,Percent,,100
2015,Percent,Akmola,100
2015,Percent,Aktobe,100
2015,Percent,Almaty,100
2015,Percent,Atyrau,100
2015,Percent,Batys Kazakhstan,100
2015,Percent,Zhambyl,100
2015,Percent,Karagandy,100
2015,Percent,Kostanay,100
2015,Percent,Kyzylorda,100
2015,Percent,Mangistau,100
2015,Percent,Pavlodar,100
2015,Percent,Soltustik Kazakhstan,100
2015,Percent,Turkistan,100
2015,Percent,Shygys Kazakhstan,100
2015,Percent,Nur-Sultan city,100
2015,Percent,Almaty city,100
2015,Percent,Shymkent city,100
2016,Percent,,100
2016,Percent,Akmola,100
2016,Percent,Aktobe,100
2016,Percent,Almaty,100
2016,Percent,Atyrau,100
2016,Percent,Batys Kazakhstan,100
2016,Percent,Zhambyl,100
2016,Percent,Karagandy,100
2016,Percent,Kostanay,100
2016,Percent,Kyzylorda,100
2016,Percent,Mangistau,100
2016,Percent,Pavlodar,100
2016,Percent,Soltustik Kazakhstan,100
2016,Percent,Turkistan,100
2016,Percent,Shygys Kazakhstan,100
2016,Percent,Nur-Sultan city,100
2016,Percent,Almaty city,100
2016,Percent,Shymkent city,100
2017,Percent,,100
2017,Percent,Akmola,100
2017,Percent,Aktobe,100
2017,Percent,Almaty,100
2017,Percent,Atyrau,100
2017,Percent,Batys Kazakhstan,100
2017,Percent,Zhambyl,100
2017,Percent,Karagandy,100
2017,Percent,Kostanay,100
2017,Percent,Kyzylorda,100
2017,Percent,Mangistau,100
2017,Percent,Pavlodar,100
2017,Percent,Soltustik Kazakhstan,100
2017,Percent,Turkistan,100
2017,Percent,Shygys Kazakhstan,100
2017,Percent,Nur-Sultan city,100
2017,Percent,Almaty city,100
2017,Percent,Shymkent city,100
2018,Percent,,100
2018,Percent,Akmola,100
2018,Percent,Aktobe,100
2018,Percent,Almaty,100
2018,Percent,Atyrau,100
2018,Percent,Batys Kazakhstan,100
2018,Percent,Zhambyl,100
2018,Percent,Karagandy,100
2018,Percent,Kostanay,100
2018,Percent,Kyzylorda,100
2018,Percent,Mangistau,100
2018,Percent,Pavlodar,100
2018,Percent,Soltustik Kazakhstan,100
2018,Percent,Turkistan,100
2018,Percent,Shygys Kazakhstan,100
2018,Percent,Nur-Sultan city,100
2018,Percent,Almaty city,100
2018,Percent,Shymkent city,100
2019,Percent,,100
2019,Percent,Akmola,100
2019,Percent,Aktobe,100
2019,Percent,Almaty,100
2019,Percent,Atyrau,100
2019,Percent,Batys Kazakhstan,100
2019,Percent,Zhambyl,100
2019,Percent,Karagandy,100
2019,Percent,Kostanay,100
2019,Percent,Kyzylorda,100
2019,Percent,Mangistau,100
2019,Percent,Pavlodar,100
2019,Percent,Soltustik Kazakhstan,100
2019,Percent,Turkistan,100
2019,Percent,Shygys Kazakhstan,100
2019,Percent,Nur-Sultan city,100
2019,Percent,Almaty city,100
2019,Percent,Shymkent city,100
