Year,UNIT_MEASURE,Өңірлер,Value
2010,мың.адам,,27532.0
2010,мың.адам,Ақмола,3780.0
2010,мың.адам,Ақтөбе,3033.0
2010,мың.адам,Алматы,1516.0
2010,мың.адам,Атырау,1536.0
2010,мың.адам,Батыс Қазақстан,1034.0
2010,мың.адам,Жамбыл,2805.0
2010,мың.адам,Қарағанды,2163.0
2010,мың.адам,Қостанай,1300.0
2010,мың.адам,Қызылорда,347.0
2010,мың.адам,Маңғыстау,1633.0
2010,мың.адам,Оңтүстік Қазақстан,2105.0
2010,мың.адам,Павлодар,2513.0
2010,мың.адам,Солтүстік Қазақстан,935.0
2010,мың.адам,Шығыс Қазақстан,1839.0
2010,мың.адам,Нұр-Сұлтан қаласы,466.0
2010,мың.адам,Алматы қаласы,527.0
2011,мың.адам,,26298.0
2011,мың.адам,Ақмола,1870.0
2011,мың.адам,Ақтөбе,2809.0
2011,мың.адам,Алматы,2746.0
2011,мың.адам,Атырау,1198.0
2011,мың.адам,Батыс Қазақстан,784.0
2011,мың.адам,Жамбыл,2125.0
2011,мың.адам,Қарағанды,1933.0
2011,мың.адам,Қостанай,1881.0
2011,мың.адам,Қызылорда,767.0
2011,мың.адам,Маңғыстау,2260.0
2011,мың.адам,Оңтүстік Қазақстан,1628.0
2011,мың.адам,Павлодар,1278.0
2011,мың.адам,Солтүстік Қазақстан,561.0
2011,мың.адам,Шығыс Қазақстан,1293.0
2011,мың.адам,Нұр-Сұлтан қаласы,1059.0
2011,мың.адам,Алматы қаласы,2106.0
2012,мың.адам,,20615.0
2012,мың.адам,Ақмола,1090.0
2012,мың.адам,Ақтөбе,987.0
2012,мың.адам,Алматы,2261.0
2012,мың.адам,Атырау,695.0
2012,мың.адам,Батыс Қазақстан,756.0
2012,мың.адам,Жамбыл,430.0
2012,мың.адам,Қарағанды,1610.0
2012,мың.адам,Қостанай,1528.0
2012,мың.адам,Қызылорда,315.0
2012,мың.адам,Маңғыстау,1962.0
2012,мың.адам,Оңтүстік Қазақстан,2158.0
2012,мың.адам,Павлодар,1432.0
2012,мың.адам,Солтүстік Қазақстан,417.0
2012,мың.адам,Шығыс Қазақстан,2042.0
2012,мың.адам,Нұр-Сұлтан қаласы,1328.0
2012,мың.адам,Алматы қаласы,1604.0
2013,мың.адам,,20909.0
2013,мың.адам,Ақмола,1033.0
2013,мың.адам,Ақтөбе,1455.0
2013,мың.адам,Алматы,2539.0
2013,мың.адам,Атырау,580.0
2013,мың.адам,Батыс Қазақстан,601.0
2013,мың.адам,Жамбыл,838.0
2013,мың.адам,Қарағанды,1561.0
2013,мың.адам,Қостанай,1544.0
2013,мың.адам,Қызылорда,95.0
2013,мың.адам,Маңғыстау,819.0
2013,мың.адам,Оңтүстік Қазақстан,3652.0
2013,мың.адам,Павлодар,1257.0
2013,мың.адам,Солтүстік Қазақстан,358.0
2013,мың.адам,Шығыс Қазақстан,1878.0
2013,мың.адам,Нұр-Сұлтан қаласы,1165.0
2013,мың.адам,Алматы қаласы,1534.0
2014,мың.адам,,21695.0
2014,мың.адам,Ақмола,1446.0
2014,мың.адам,Ақтөбе,1197.0
2014,мың.адам,Алматы,2020.0
2014,мың.адам,Атырау,967.0
2014,мың.адам,Батыс Қазақстан,913.0
2014,мың.адам,Жамбыл,1593.0
2014,мың.адам,Қарағанды,1637.0
2014,мың.адам,Қостанай,955.0
2014,мың.адам,Қызылорда,1023.0
2014,мың.адам,Маңғыстау,1115.0
2014,мың.адам,Оңтүстік Қазақстан,3689.0
2014,мың.адам,Павлодар,1589.0
2014,мың.адам,Солтүстік Қазақстан,635.0
2014,мың.адам,Шығыс Қазақстан,2044.0
2014,мың.адам,Нұр-Сұлтан қаласы,552.0
2014,мың.адам,Алматы қаласы,320.0
2015,мың.адам,,21497.0
2015,мың.адам,Ақмола,1971.0
2015,мың.адам,Ақтөбе,2092.0
2015,мың.адам,Алматы,1709.0
2015,мың.адам,Атырау,980.0
2015,мың.адам,Батыс Қазақстан,873.0
2015,мың.адам,Жамбыл,1215.0
2015,мың.адам,Қарағанды,1549.0
2015,мың.адам,Қостанай,626.0
2015,мың.адам,Қызылорда,953.0
2015,мың.адам,Маңғыстау,983.0
2015,мың.адам,Оңтүстік Қазақстан,2931.0
2015,мың.адам,Павлодар,2192.0
2015,мың.адам,Солтүстік Қазақстан,937.0
2015,мың.адам,Шығыс Қазақстан,1452.0
2015,мың.адам,Нұр-Сұлтан қаласы,565.0
2015,мың.адам,Алматы қаласы,469.0
2016,мың.адам,,22102.0
2016,мың.адам,Ақмола,1902.0
2016,мың.адам,Ақтөбе,1154.0
2016,мың.адам,Алматы,1650.0
2016,мың.адам,Атырау,1435.0
2016,мың.адам,Батыс Қазақстан,1028.0
2016,мың.адам,Жамбыл,1146.0
2016,мың.адам,Қарағанды,2098.0
2016,мың.адам,Қостанай,497.0
2016,мың.адам,Қызылорда,679.0
2016,мың.адам,Маңғыстау,883.0
2016,мың.адам,Оңтүстік Қазақстан,1908.0
2016,мың.адам,Павлодар,1324.0
2016,мың.адам,Солтүстік Қазақстан,869.0
2016,мың.адам,Шығыс Қазақстан,1049.0
2016,мың.адам,Нұр-Сұлтан қаласы,494.0
2016,мың.адам,Алматы қаласы,3986.0
2017,мың.адам,,17902.0
2017,мың.адам,Ақмола,1819.0
2017,мың.адам,Ақтөбе,746.0
2017,мың.адам,Алматы,1270.0
2017,мың.адам,Атырау,744.0
2017,мың.адам,Батыс Қазақстан,1036.0
2017,мың.адам,Жамбыл,1416.0
2017,мың.адам,Қарағанды,601.0
2017,мың.адам,Қостанай,394.0
2017,мың.адам,Қызылорда,145.0
2017,мың.адам,Маңғыстау,853.0
2017,мың.адам,Оңтүстік Қазақстан,2860.0
2017,мың.адам,Павлодар,1055.0
2017,мың.адам,Солтүстік Қазақстан,380.0
2017,мың.адам,Шығыс Қазақстан,3278.0
2017,мың.адам,Нұр-Сұлтан қаласы,230.0
2017,мың.адам,Алматы қаласы,1075.0
2018,мың.адам,,16793.0
2018,мың.адам,Ақмола,1546.0
2018,мың.адам,Ақтөбе,538.0
2018,мың.адам,Алматы,866.0
2018,мың.адам,Атырау,362.0
2018,мың.адам,Батыс Қазақстан,497.0
2018,мың.адам,Жамбыл,1091.0
2018,мың.адам,Қарағанды,989.0
2018,мың.адам,Қостанай,378.0
2018,мың.адам,Қызылорда,486.0
2018,мың.адам,Маңғыстау,120.0
2018,мың.адам,Павлодар,1436.0
2018,мың.адам,Солтүстік Қазақстан,162.0
2018,мың.адам,Түркістан,1135.0
2018,мың.адам,Шығыс Қазақстан,1676.0
2018,мың.адам,Нұр-Сұлтан қаласы,91.0
2018,мың.адам,Алматы қаласы,4100.0
2018,мың.адам,Шымкент қаласы,1320.0
2019,мың.адам,,6152.0
2019,мың.адам,Ақмола,139.0
2019,мың.адам,Ақтөбе,80.0
2019,мың.адам,Алматы,973.0
2019,мың.адам,Атырау,113.0
2019,мың.адам,Жамбыл,127.0
2019,мың.адам,Қарағанды,881.0
2019,мың.адам,Қостанай,550.0
