Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2010,процент,,109.56411103244758
2010,процент,Государственные услуги общего характера,109.14965550200871
2010,процент,Оборона,107.66270845912074
2010,процент,"Общественный порядок, безопасность, провавая, судебная, уголовно-исполнительская деятельность",107.4100168620412
2010,процент,Образование,121.36459780263418
2010,процент,Здравоохранение,103.48691447927096
2010,процент,Социальная помощь и социальное обеспечение,90.667493063471
2010,процент,Жилищно-комунальная хозяйство,139.23337153447807
2010,процент,"Культура, спорт, туризм и информационное пространство",180.0928776818431
2010,процент,Топливно-энергетический комплекс недропользования,111.96780454237404
2010,процент,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",118.70395526157972
2010,процент,"Промышленность, архитектураная, градостраительная и строительная деятельность",94.5508959413938
2010,процент,Транспорт и коммуникация,118.21332360945348
2010,процент,Прочие,201.5462431242597
2010,процент,Обслуживание долга,78.16694076545454
2010,процент,Трансферты,100.0
2011,процент,,110.41075688312824
2011,процент,Государственные услуги общего характера,126.72191273348092
2011,процент,Оборона,106.0378060490676
2011,процент,"Общественный порядок, безопасность, провавая, судебная, уголовно-исполнительская деятельность",101.74812578055892
2011,процент,Образование,115.33406068276096
2011,процент,Здравоохранение,99.15573129029208
2011,процент,Социальная помощь и социальное обеспечение,100.31793171062182
2011,процент,Жилищно-комунальная хозяйство,164.73440575859877
2011,процент,"Культура, спорт, туризм и информационное пространство",157.55274872170807
2011,процент,Топливно-энергетический комплекс недропользования,129.27669897143582
2011,процент,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",119.30751267681528
2011,процент,"Промышленность, архитектураная, градостраительная и строительная деятельность",94.68650585534716
2011,процент,Транспорт и коммуникация,105.79830038464532
2011,процент,Прочие,164.21777306981426
2011,процент,Обслуживание долга,91.7658194989178
2011,процент,Трансферты,100.0
2012,процент,,105.19417128627536
2012,процент,Государственные услуги общего характера,106.6964756010176
2012,процент,Оборона,102.15904712501438
2012,процент,"Общественный порядок, безопасность, провавая, судебная, уголовно-исполнительская деятельность",104.05494122077872
2012,процент,Образование,97.74058476617924
2012,процент,Здравоохранение,106.18830880280484
